Year,Lake,Station,Species,Sample ID,PFBA (ug/kg),PFBA Qual,PFBS (ug/kg),PFBS Qual,PFDA (ug/kg),PFDA Qual,PFDA_b1 (ug/kg),PFDA_b1 Qual,PFDS (ug/kg),PFDS Qual,PFDS_b1 (ug/kg),PFDS_b1 Qual,PFDS_b2 (ug/kg),PFDS_b2 Qual,PFDS_b3 (ug/kg),PFDS_b3 Qual,PFDoA (ug/kg),PFDoA Qual,PFDoA_b1 (ug/kg),PFDoA_b1 Qual,PFHpA (ug/kg),PFHpA Qual,PFHxA (ug/kg),PFHxA Qual,PFHxDA (ug/kg),PFHxDA Qual,PFHxS  (ug/kg),PFHxS Qual,PFHxS_b1  (ug/kg),PFHxS_b1 Qual,PFNA  (ug/kg),PFNA Qual,PFNA_b1  (ug/kg),PFNA_b1 Qual,PFOA  (ug/kg),PFOA Qual,PFOA_b1  (ug/kg),PFOA_b1 Qual,PFOS (ug/kg),PFOS Qual,PFOS_b1  (ug/kg),PFOS_b1 Qual,PFOS_b2  (ug/kg),PFOS_b2 Qual,PFOS_b3  (ug/kg),PFOS_b3 Qual,PFOS_b4  (ug/kg),PFOS_b4 Qual,PFOS_b5  (ug/kg),PFOS_b5 Qual,PFPeA  (ug/kg),PFPeA Qual,PFTeA  (ug/kg),PFTeA Qual,PFTrA  (ug/kg),PFTrA Qual,PFTrA_b1  (ug/kg),PFTrA_b1 Qual,PFUnA  (ug/kg),PFUnA Qual,PFUnA_b1  (ug/kg),PFUnA_b1 Qual,PFC_Tot  (ug/kg),PFC_Tot Qual,4:2FTS (ug/kg),4:2FTS Qual,6:2FTS (ug/kg),6:2FTS Qual,8:2FTS (ug/kg),8:2FTS Qual,NEtFOSAA (ug/kg),NEtFOSAA Qual,NMeFOSAA (ug/kg),NMeFOSAA Qual,3:3FTCA (ug/kg),3:3FTCA Qual,5:3FTCA (ug/kg),5:3FTCA Qual,7:3FTCA (ug/kg),7:3FTCA Qual,11Cl-PF3OUdS (ug/kg),11Cl-PF3OUdS Qual,ADONA (ug/kg),ADONA Qual,HFPO_DA (ug/kg),HFPO_DA Qual,NFDHA (ug/kg),NFDHA Qual,PF3ONS (ug/kg),PF3ONS Qual,PFDOS (ug/kg),PFDOS Qual,PFEESA (ug/kg),PFEESA Qual,PFHpS (ug/kg),PFHpS Qual,PFMBA (ug/kg),PFMBA Qual,PFMPA (ug/kg),PFMPA Qual,PFNS (ug/kg),PFNS Qual,PFOSA (ug/kg),PFOSA Qual,PFPeS (ug/kg),PFPeS Qual
2014,Erie,LE-Middle Bass Island,Walleye,2014904AC002,,UND-LAB,,MDL-LAB,3.370535714,,,UND-LAB,1.233630952,,0.126488095,,0.088541667,,0.11235119,,1.896577381,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,,MDL-LAB,,UND-LAB,0.574404762,,,,,MDL-LAB,,,46.61904762,,1.336309524,,0.311755952,,,,,,,,,UND-LAB,0.85639881,,2.220982143,,,MDL-LAB,2.737351191,,0.068452381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Erie,LE-Middle Bass Island,Walleye,2014904AC003,,UND-LAB,,MDL-LAB,3.063988095,,,UND-LAB,1.169642857,,0.110863095,,0.09672619,,0.073660714,,1.704613095,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,,MDL-LAB,,UND-LAB,0.482886905,,,,,MDL-LAB,,,44.39136905,,1.076636905,,0.363839286,,,,,,,,,UND-LAB,0.757440476,,2.095238095,,,MDL-LAB,2.511160714,,0.05952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Erie,LE-Middle Bass Island,Walleye,2014904AC004,,UND-LAB,,MDL-LAB,3.260641781,,,UND-LAB,1.250818599,,0.117878193,,0.111984283,,0.087753766,,1.890635233,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,,MDL-LAB,,UND-LAB,0.502946955,,,,,MDL-LAB,,,46.78061559,,1.239685658,,0.353634578,,,,,,,,,UND-LAB,0.785199738,,1.99410609,,,MDL-LAB,2.639816634,,0.090373281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Erie,LE-Middle Bass Island,Walleye,2014904AC005,,UND-LAB,2.753929895,,3.437791681,,,UND-LAB,1.404689074,,0.166344759,,0.166344759,,0.166344759,,2.587585136,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,,MDL-LAB,,UND-LAB,0.813241043,,,,0.110896506,,,,51.25266845,,1.238344315,,0.369655019,,,,,,,,,UND-LAB,1.219861564,,2.975722907,,,MDL-LAB,3.289929673,,0.129379257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Huron,LH-Rockport,Lake Trout,20140710AC001,,UND-LAB,96.62903226,,1.447004608,,,UND-LAB,0.112903226,,0.055299539,,0.062211982,,0.057603687,,0.882488479,,,MDL-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.262672811,,,UND-LAB,1.01843318,FSR-QC,,,0.218894009,,,,12.53456221,,0.778801843,,0.357142857,,,,,,,,,UND-LAB,0.483870968,,2.267281106,FSR-QC,,MDL-LAB,2.68202765,FSR-QC,0.170506912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Huron,LH-Rockport,Lake Trout,20140710AC002,,UND-LAB,68.74941452,,2.583138173,,,UND-LAB,0.131147541,,0.070257611,,0.077283372,,0.074941452,,1.274004684,,,MDL-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.264637002,,,MDL-LAB,1.365339579,FSR-QC,,,,UND-LAB,,,20.49180328,,1,,0.325526932,,,,,,,,,UND-LAB,0.632318501,,3.149882904,FSR-QC,,MDL-LAB,4.414519906,FSR-QC,0.206088993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Huron,LH-Rockport,Lake Trout,20140710AC003,,UND-LAB,64.76833977,,1.818532819,,,UND-LAB,0.104247104,,0.05019305,,0.061776062,,0.071428571,,0.955598456,,,MDL-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.287644788,,,MDL-LAB,1.021235521,FSR-QC,,,,MDL-LAB,,,16.30888031,,0.847490347,,0.33976834,,,,,,,,,UND-LAB,0.472972973,,2.430501931,FSR-QC,,MDL-LAB,3.366795367,FSR-QC,0.216216216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Huron,LH-Rockport,Lake Trout,20140710AC004,,UND-LAB,67.72043011,,1.627956989,,,MDL-LAB,0.12688172,,0.060215054,,0.079569892,,0.070967742,,1.021505376,,,MDL-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.212903226,,,UND-LAB,1.049462366,FSR-QC,,,,MDL-LAB,,,14.55698925,,0.935483871,,0.393548387,,,,,,,,,UND-LAB,0.56344086,,2.92688172,FSR-QC,,MDL-LAB,2.956989247,FSR-QC,0.180645161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Huron,LH-Rockport,Lake Trout,20140710AC005,,UND-LAB,68.5115304,,1.465408805,,,UND-LAB,0.098532495,,0.050314465,,0.075471698,,0.07966457,,0.84067086,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.293501048,,,MDL-LAB,1.29769392,FSR-QC,,,0.144654088,,,,15.83438155,,1.037735849,,0.360587002,,,,,,,,,UND-LAB,0.448637317,,2.461215933,FSR-QC,,MDL-LAB,2.561844864,FSR-QC,0.14884696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,LM-Saugatuck,Lake Trout,20142210AC001,,UND-LAB,76.96844182,,1.003944773,,,UND-LAB,0.520710059,,0.183431953,,0.216962525,,0.230769231,,0.66469428,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.222879684,,,MDL-LAB,0.635108481,FSR-QC,,,0.209072978,,,,49.26627219,,2.163708087,,0.637080868,,,,,,,,,UND-LAB,0.41617357,,1.388560158,FSR-QC,0.163708087,,1.398422091,FSR-QC,0.213017751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,LM-Saugatuck,Lake Trout,20142210AC002,,UND-LAB,99.43290043,,0.87012987,,,UND-LAB,0.437229437,,0.142857143,,0.194805195,,0.177489177,,0.493506494,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.233766234,,,UND-LAB,0.58008658,FSR-QC,,,0.177489177,,,,41.58874459,,1.54978355,,0.478354978,,,,,,,,,UND-LAB,0.272727273,,1.121212121,FSR-QC,0.155844156,,1.0995671,FSR-QC,0.203463203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,LM-Saugatuck,Lake Trout,20142210AC003,,UND-LAB,102.5815603,,0.796690307,,,UND-LAB,0.496453901,,0.1678487,,0.224586288,,0.153664303,,0.501182033,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.215130024,,,UND-LAB,0.576832151,FSR-QC,,,0.177304965,,,,48.97399527,,1.848699764,,0.643026005,,,,,,,,,UND-LAB,0.323877069,,1.037825059,FSR-QC,,MDL-LAB,1.037825059,FSR-QC,0.165484634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,LM-Saugatuck,Lake Trout,20142210AC004,,UND-LAB,70.6719057,,1.009823183,,,UND-LAB,0.383104126,,0.161100196,,0.182711198,,0.225933202,,0.465618861,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.249508841,,,MDL-LAB,0.724950884,FSR-QC,,,0.168958743,,,,46.5481336,,1.946954813,,0.569744597,,,,,,,,,UND-LAB,0.278978389,,1.184675835,FSR-QC,,MDL-LAB,1.176817289,FSR-QC,0.190569745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,LM-Saugatuck,Lake Trout,20142210AC005,,UND-LAB,151.7706553,,0.96011396,,,UND-LAB,0.336894587,,0.138176638,,0.178774929,,0.170940171,,0.378205128,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.267094017,,,UND-LAB,0.800569801,FSR-QC,,,,MDL-LAB,,,42.41524217,,1.762820513,,0.57977208,,,,,,,,,UND-LAB,0.257834758,,0.937321937,FSR-QC,,MDL-LAB,0.976495727,FSR-QC,0.195156695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ontario,LO-Oswego,Lake Trout,2014623AC001,,UND-LAB,2379.201681,,1.16713352,,,UND-LAB,0.654302125,,0.247573777,,0.265257618,,0.300625301,,0.618934442,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.406728348,,,MDL-LAB,0.601250601,FSR-QC,,,0.459779872,,,,56.58829188,,2.051325581,,0.601250601,,,,,,,,,UND-LAB,0.371360665,,0.954927426,FSR-QC,,UND-LAB,1.397023456,FSR-QC,0.106103047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ontario,LO-Oswego,Lake Trout,2014623AC002,,UND-LAB,64.48224964,,2.680846769,,,UND-LAB,0.75694497,,0.378472485,,0.394242172,,0.394242172,,1.119647768,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.646557162,,,MDL-LAB,1.198496203,FSR-QC,,,2.22352585,,,,90.17106956,,3.674337042,,1.166956829,,,,,,,,,UND-LAB,0.567708728,,1.561199001,FSR-QC,,UND-LAB,2.633537709,FSR-QC,0.157696869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ontario,LO-Oswego,Lake Trout,2014623AC003,,UND-LAB,94.01759308,,2.150244637,,,UND-LAB,0.648780709,,0.352195242,,0.426341609,,0.352195242,,0.834146626,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.778536851,,,MDL-LAB,0.963902768,FSR-QC,,,1.075122318,,,,86.45466367,,3.874147664,,1.186341869,,,,,,,,,UND-LAB,0.333658651,,1.09365891,FSR-QC,,UND-LAB,2.113171453,FSR-QC,0.129756142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ontario,LO-Oswego,Lake Trout,2014623AC004,,UND-LAB,65.01401718,,1.441668027,,,UND-LAB,0.486345841,,0.24317292,,0.277911909,,0.312650897,,0.538454323,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.503715335,,,MDL-LAB,0.590562806,FSR-QC,,,0.399498369,,,,58.96943316,,2.275403754,,0.833735727,,,,,,,,,UND-LAB,0.208433932,,0.712149266,FSR-QC,,UND-LAB,1.424298533,FSR-QC,0.086847472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ontario,LO-Oswego,Lake Trout,2014623AC005,,UND-LAB,66.75666693,,1.863310081,,,UND-LAB,0.662908394,,0.358328862,,0.358328862,,0.412078191,,0.75249061,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.591242622,,,MDL-LAB,0.75249061,FSR-QC,,,0.412078191,FDL-QC,,,85.67643083,,3.242876198,,1.074986585,,,,,,,,,UND-LAB,0.322495976,,1.039153699,FSR-QC,,MDL-LAB,1.702062093,FSR-QC,0.107498659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Superior,LS-Apostle Island,Lake Trout,20141311AC001,,UND-LAB,232.7781809,,1.315192374,,,UND-LAB,0.152171018,,,MDL-LAB,0.065216151,,0.065216151,,0.668465545,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.130432302,,,MDL-LAB,2.646688786,FSR-QC,,,0.320646075,,,,6.940085379,,0.315211395,,0.184779094,,,,,,,,,UND-LAB,0.288037999,,1.994527278,FSR-QC,,UND-LAB,2.505387126,FSR-QC,0.065216151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Superior,LS-Apostle Island,Lake Trout,20141311AC002,,UND-LAB,68.68453675,,1.179133678,,,UND-LAB,0.155149168,,0.062059667,,0.062059667,,0.062059667,,0.72920109,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.124119335,,,UND-LAB,2.218633105,FSR-QC,,,0.372358004,,,,7.26098107,,0.279268503,,0.170664085,,,,,,,,,UND-LAB,0.356843087,,2.249662938,FSR-QC,,MDL-LAB,2.622020942,FSR-QC,0.062059667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Superior,LS-Apostle Island,Lake Trout,20141311AC003,,UND-LAB,65.14604663,,1.276731567,,,UND-LAB,0.147315181,,,UND-LAB,0.065473414,,0.065473414,,0.654734137,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.114578474,,,MDL-LAB,2.422516307,FSR-QC,,,0.327367069,,,,6.54734137,,0.261893655,,0.180051888,,,,,,,,,UND-LAB,0.310998715,,2.275201126,FSR-QC,,UND-LAB,2.3897796,FSR-QC,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Superior,LS-Apostle Island,Lake Trout,20141311AC004,,UND-LAB,335.8208955,,1.780548909,,,MDL-LAB,0.171807351,,0.0624754,,0.0624754,,0.0624754,,0.905893305,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.124950801,,,UND-LAB,3.529860118,FSR-QC,,,0.249901601,,,,10.27720335,,0.406090102,,0.187426201,,,,,,,,,UND-LAB,0.406090102,,2.842630714,FSR-QC,,MDL-LAB,3.607954368,FSR-QC,0.07809425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Superior,LS-Apostle Island,Lake Trout,20141311AC005,,UND-LAB,67.40348001,,2.002883183,,,MDL-LAB,0.177675121,,0.064609135,,0.064609135,,0.064609135,,1.033746159,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.12921827,,,UND-LAB,4.344964324,FSR-QC,,,0.355350242,,,,10.1274819,,0.355350242,,0.177675121,,,,,,,,,UND-LAB,0.452263944,,3.004324774,FSR-QC,,UND-LAB,4.118832351,FSR-QC,0.113065986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Erie,LE-Dunkirk,Lake Trout,20150423AC001,,UND-LAB,1.087376497,,4.321907601,,,UND-LAB,0.794833582,,,UND-LAB,0.270464205,,0.607164542,,0.938345201,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.402936469,,,MDL-LAB,2.053320086,,,,,UND-LAB,,,106.8775184,,2.781917536,,0.971463267,,,,,,,,,UND-LAB,0.474692278,,1.534470387,FSR-QC,,MDL-LAB,2.831594635,,0.104873875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Erie,LE-Dunkirk,Lake Trout,20150423AC002,,UND-LAB,0.265771313,,4.748447453,,,UND-LAB,0.832750113,,,UND-LAB,0.265771313,,0.7087235,,0.868186288,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.460670275,,,UND-LAB,2.498250339,,,,,UND-LAB,,,110.8620735,,3.012074877,,1.063085251,,,,,,,,,UND-LAB,0.478388363,,1.594627876,FSR-QC,,MDL-LAB,3.065229139,,0.1417447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Erie,LE-Dunkirk,Lake Trout,20150423AC003,,UND-LAB,4.159098686,,5.756052191,,,UND-LAB,0.965191678,,,UND-LAB,0.386076671,,0.772153343,,1.210876833,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.508919249,,,MDL-LAB,2.614792001,,,,0.421174551,,,,131.037932,,3.457141102,,1.052936376,,,,,,,,,UND-LAB,0.631761826,,2.298911088,FSR-QC,,MDL-LAB,3.843217774,,0.157940456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Erie,LE-Dunkirk,Lake Trout,20150423AC004,,UND-LAB,,MDL-LAB,4.366131296,,,UND-LAB,0.727688549,,,UND-LAB,0.277214685,,0.589081207,,0.88362181,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.415822028,,,MDL-LAB,2.113761977,,,,0.329192439,,,,106.8316094,,2.772146854,,0.935599563,,,,,,,,,UND-LAB,0.467799782,,1.784569538,FSR-QC,,MDL-LAB,2.80679869,,0.121281425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Erie,LE-Dunkirk,Lake Trout,20150423AC005,,UND-LAB,,MDL-LAB,3.424116315,,,UND-LAB,0.579465838,,,UND-LAB,0.228274421,,0.491667984,,0.755061546,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.368750988,,,MDL-LAB,1.703278372,,,,,UND-LAB,,,76.9109203,,2.528578202,,0.895538113,,,,,,,,,UND-LAB,0.438989271,,1.24672953,FSR-QC,,UND-LAB,2.265184639,,0.070238283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Huron,LH-Port Austin,Lake Trout,20151411AC001,,UND-LAB,,MDL-LAB,1.714867617,,,UND-LAB,0.293279022,,0.049558724,,0.064494229,,0.040054311,,0.818737271,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.22131704,,,MDL-LAB,0.867617108,,,,0.10862186,,,,20.02987101,,0.824847251,,0.389002037,,,,,,,,,UND-LAB,0.422946368,,2.270875764,,,MDL-LAB,2.625254582,,0.102511881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Huron,LH-Port Austin,Lake Trout,20151411AC002,,UND-LAB,,MDL-LAB,1.847985348,,,UND-LAB,0.290598291,,0.052503053,,0.073260073,,0.045177045,,0.834554335,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.213064713,,,MDL-LAB,0.826617827,,,,,MDL-LAB,,,21.63675214,,0.927960928,,0.405982906,,,,,,,,,UND-LAB,0.387667888,,2.234432234,,,MDL-LAB,2.844322344,,0.137362637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Huron,LH-Port Austin,Lake Trout,20151411AC003,,UND-LAB,,MDL-LAB,2.161202186,,,UND-LAB,0.203551913,,0.054644809,,0.069672131,,0.048497268,,0.836065574,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.342213115,,,MDL-LAB,1.982240437,,,,0.165300546,,,,22.63251366,,1.120901639,,0.544398907,,,,,,,,,UND-LAB,0.335382514,,2.25204918,,,MDL-LAB,2.843579235,,0.143442623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Huron,LH-Port Austin,Lake Trout,20151411AC004,,UND-LAB,,UND-LAB,2.22311828,,,MDL-LAB,0.157258065,,0.058467742,,0.066532258,,0.047715054,,0.75672043,,,MDL-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.656586022,,,MDL-LAB,3.23655914,,,,0.17405914,,,,25.1108871,,1.551075269,,0.532258065,,,,,,,,,UND-LAB,0.371639785,,2.057123656,,,MDL-LAB,2.929435484,,0.153225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Huron,LH-Port Austin,Lake Trout,20151411AC005,,UND-LAB,13.28897898,,1.92317688,,,UND-LAB,0.24256285,,,UND-LAB,0.121281425,,0.190585096,,0.848969974,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.311866521,,,UND-LAB,1.004903235,,,,,UND-LAB,,,29.2288234,,1.368747509,,0.589081207,,,,,,,,,UND-LAB,0.467799782,,2.131087894,FSR-QC,,MDL-LAB,2.737495019,,0.190585096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Michigan,LM-Sturgeon Bay,Lake Trout,20150905AC001,,UND-LAB,,MDL-LAB,0.960544218,,,UND-LAB,0.253741497,,0.093877551,,0.132653061,,0.086394558,,0.417687075,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.362585034,,,MDL-LAB,1.045578231,,,,,UND-LAB,,,31.57959184,,1.189795918,,0.857142857,,,,,,,,,UND-LAB,0.181632653,,0.955102041,,,MDL-LAB,1.08707483,,0.180952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Michigan,LM-Sturgeon Bay,Lake Trout,20150905AC002,,UND-LAB,,MDL-LAB,0.707509881,,,UND-LAB,0.214097497,,0.081027668,,0.11198946,,0.073781291,,0.304347826,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.244400527,,,MDL-LAB,0.752305665,,,,0.121870883,,,,23.97364954,,1.08629776,,0.506587615,,,,,,,,,UND-LAB,0.137022398,,0.649538867,,,MDL-LAB,0.85770751,,0.127799736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Michigan,LM-Sturgeon Bay,Lake Trout,20150905AC003,,UND-LAB,,MDL-LAB,0.972955975,,,UND-LAB,0.237106918,,0.108176101,,0.16163522,,0.110062893,,0.351572327,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.260377358,,,MDL-LAB,0.93081761,,,,0.161006289,,,,32.41257862,,1.549056604,,0.648427673,,,,,,,,,UND-LAB,0.128301887,,0.593081761,,,MDL-LAB,1.020754717,,0.151572327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Michigan,LM-Sturgeon Bay,Lake Trout,20150905AC004,,UND-LAB,,MDL-LAB,1.514056225,,,UND-LAB,0.390227577,,0.141900937,,0.177376171,,0.138554217,,0.698795181,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.352074967,,,MDL-LAB,1.338018742,,,,0.141231593,,,,32.94645248,,1.588353414,,0.643908969,,,,,,,,,UND-LAB,0.354082999,,1.434404284,,,MDL-LAB,1.910977242,,0.294511379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Michigan,LM-Sturgeon Bay,Lake Trout,20150905AC005,,UND-LAB,,UND-LAB,0.821355236,,,UND-LAB,0.256673511,,,UND-LAB,0.136892539,,0.239561944,,0.410677618,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.308008214,,,MDL-LAB,0.787132101,,,,0.290896646,,,,24.29842574,,1.146475017,,0.444900753,,,,,,,,,UND-LAB,0.188227242,,0.838466804,FSR-QC,,MDL-LAB,1.266255989,,0.188227242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Ontario,LO-North Hamlin,Lake Trout,2015713AC001,,UND-LAB,,UND-LAB,1.451159951,,,UND-LAB,0.475579976,,0.22039072,,0.488400488,,0.039072039,,0.499389499,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.474358974,,,MDL-LAB,0.622100122,,,,,UND-LAB,,,72.51098901,,2.406593407,,0.952991453,,,,,,,,,UND-LAB,0.216727717,,0.660561661,,,UND-LAB,1.244810745,,0.062271062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Ontario,LO-North Hamlin,Lake Trout,2015713AC002,,UND-LAB,,MDL-LAB,0.999383857,,,UND-LAB,0.425754775,,0.186075169,,0.389402341,,,UND-LAB,0.365988909,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.423906346,,,MDL-LAB,0.531115219,,,,,MDL-LAB,,,57.36598891,,1.932840419,,0.787430684,,,,,,,,,UND-LAB,0.171287739,,0.541589649,,,UND-LAB,0.853357979,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Ontario,LO-North Hamlin,Lake Trout,2015713AC003,,UND-LAB,,MDL-LAB,1.618228171,,,UND-LAB,0.574888464,,0.261312938,,0.543658381,,0.044614404,,0.514340344,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.477374124,,,MDL-LAB,0.586998088,,,,,UND-LAB,,,83.11727215,,2.567877629,,1.392606756,,,,,,,,,UND-LAB,0.213511791,,0.697259401,,,MDL-LAB,1.334608031,,0.070108349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Ontario,LO-North Hamlin,Lake Trout,2015713AC004,,UND-LAB,0.240530303,,1.047348485,,,MDL-LAB,0.431186869,,0.224747475,,0.319444444,,0.305555556,,0.34469697,,,MDL-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.495580808,,,MDL-LAB,0.52209596,,,,,UND-LAB,,,55.17108586,,2.814393939,,1.349747475,,,,,,,,,UND-LAB,0.162878788,,0.481691919,,,MDL-LAB,0.880050505,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
